zAbs,zMes,Ka,Kb,La,Lb,Ll,Ma,Mb
P,K,701,565,30237,29696,36429,0,0
P,Ca,511,407,21073,20646,26748,0,0
P,Sc,344,271,13911,13569,17985,0,0
P,Ti,247,192,9692,9401,13085,0,0
P,V,179,138,6835,6600,9367,0,0
P,Cr,136,104,5062,4865,7025,0,0
P,Mn,101,77,3679,3513,5152,0,0
P,Fe,79,60,2779,2653,3946,0,0
P,Co,60,45,2053,1951,2897,0,0
P,Ni,48,36,1606,1523,2306,0,0
P,Cu,36,27,1173,1108,1688,0,0
P,Zn,28,21,908,855,1304,0,0
P,Ga,22,16,682,639,987,0,0
P,Ge,17,13,529,493,766,0,0
P,As,14,10,417,387,602,0,0
P,Se,11,8,324,300,469,0,0
P,Br,9,7,265,244,381,0,0
P,Kr,7,5,212,195,304,0,0
P,Rb,6,4,173,158,247,0,0
P,Sr,5,4,142,128,202,0,0
P,Y,4,3,118,106,168,0,0
P,Zr,3,2,97,87,139,0,0
P,Nb,3,2,872,789,116,0,0
P,Mo,2,2,735,661,96,0,0
P,Tc,2,1,622,555,79,0,0
P,Ru,2,1,532,471,729,0,0
P,Rh,1,1,457,402,628,0,0
P,Pd,1,1,387,338,533,0,0
P,Ag,1,1,335,290,463,0,0
P,Cd,1,1,283,243,391,0,0
P,In,1,1,244,208,338,0,0
P,Sn,1,0,208,176,289,0,0
P,Sb,1,0,179,151,249,0,0
P,Te,0,0,152,126,211,0,0
P,I,0,0,135,112,189,0,0
P,Xe,0,0,117,96,163,0,0
P,Cs,0,0,102,83,143,0,0
P,Ba,0,0,88,71,124,0,0
P,La,0,0,78,62,109,0,0
P,Ce,0,0,69,55,97,610,578
P,Pr,0,0,62,48,87,530,500
P,Nd,0,0,54,42,76,453,426
P,Pm,0,0,48,37,67,392,368
P,Sm,0,0,42,32,59,335,314
P,Eu,0,0,38,28,53,0,0
P,Gd,0,0,33,24,46,246,229
P,Tb,0,0,29,22,42,216,200
P,Dy,0,0,26,19,37,189,175
P,Ho,0,0,23,17,33,165,153
P,Er,0,0,21,15,30,146,134
P,Tm,0,0,19,13,27,129,119
P,Yb,0,0,17,12,24,114,105
P,Lu,0,0,15,10,22,101,93
P,Hf,0,0,13,9,19,90,82
P,Ta,0,0,12,8,18,80,73
P,W,0,0,11,7,16,71,65
P,Re,0,0,10,7,14,63,58
P,Os,0,0,9,6,13,56,51
P,Ir,0,0,8,5,12,50,45
P,Pt,0,0,7,5,11,45,40
P,Au,0,0,7,4,10,40,395
P,Hg,0,0,6,4,9,391,356
P,Tl,0,0,5,3,8,354,321
P,Pb,0,0,5,3,8,321,291
P,Bi,0,0,5,3,7,295,266
P,Po,0,0,4,2,6,271,243
P,At,0,0,4,2,6,250,224
P,Rn,0,0,3,2,5,219,195
P,Fr,0,0,3,2,5,201,179
P,Ra,0,0,3,2,4,184,163
P,Ac,0,0,3,1,4,170,150
P,Th,0,0,2,1,4,154,135
P,Pa,0,0,2,1,4,143,126
P,U,0,0,2,1,3,129,113
S,H,0,0,0,0,0,0,0
S,He,0,0,0,0,0,0,0
S,Li,85172,0,0,0,0,0,0
S,Be,44933,0,0,0,0,0,0
S,B,219856,0,0,0,0,0,0
S,C,127032,0,0,0,0,0,0
S,N,56974,0,0,0,0,0,0
S,O,26071,0,0,0,0,0,0
S,F,11843,0,0,0,0,0,0
S,Ne,6234,0,0,0,0,0,0
S,Na,3176,0,0,0,107294,0,0
S,Mg,1817,1634,0,0,19483,0,0
S,Al,1034,920,0,0,24131,0,0
S,Si,656,567,0,0,18553,0,0
S,P,400,340,0,0,12504,0,0
S,S,262,216,7186,84359,8124,0,0
S,Cl,1709,1432,0,0,67389,0,0
S,Ar,1122,923,0,0,47608,0,0
S,K,855,692,36468,35857,41695,0,0
S,Ca,627,501,25970,25478,32464,0,0
S,Sc,424,335,17460,17047,22227,0,0
S,Ti,305,239,12284,11924,16422,0,0
S,V,222,172,8721,8429,11862,0,0
S,Cr,170,131,6554,6307,8954,0,0
S,Mn,126,97,4786,4580,6639,0,0
S,Fe,99,75,3662,3496,5125,0,0
S,Co,75,56,2698,2566,3802,0,0
S,Ni,60,45,2125,2016,3034,0,0
S,Cu,45,34,1554,1469,2225,0,0
S,Zn,36,27,1206,1135,1727,0,0
S,Ga,28,20,906,849,1310,0,0
S,Ge,22,16,703,656,1017,0,0
S,As,18,13,555,516,800,0,0
S,Se,14,10,432,400,623,0,0
S,Br,12,8,353,326,508,0,0
S,Kr,9,7,283,260,405,0,0
S,Rb,8,6,231,212,329,0,0
S,Sr,6,5,190,172,270,0,0
S,Y,5,4,158,143,225,0,0
S,Zr,4,3,131,117,186,0,0
S,Nb,4,3,109,97,156,0,0
S,Mo,3,2,89,79,129,0,0
S,Tc,3,2,74,664,107,0,0
S,Ru,2,2,637,566,89,0,0
S,Rh,2,1,549,485,75,0,0
S,Pd,2,1,467,410,638,0,0
S,Ag,1,1,406,353,556,0,0
S,Cd,1,1,344,297,472,0,0
S,In,1,1,297,255,409,0,0
S,Sn,1,1,254,216,350,0,0
S,Sb,1,0,220,185,303,0,0
S,Te,1,0,186,156,257,0,0
S,I,1,0,167,138,231,0,0
S,Xe,0,0,144,118,200,0,0
S,Cs,0,0,126,103,176,0,0
S,Ba,0,0,109,88,152,0,0
S,La,0,0,97,77,135,0,0
S,Ce,0,0,86,68,120,807,765
S,Pr,0,0,77,60,107,702,663
S,Nd,0,0,67,52,94,601,566
S,Pm,0,0,60,46,83,521,488
S,Sm,0,0,52,40,74,445,418
S,Eu,0,0,47,35,66,0,0
S,Gd,0,0,41,31,58,327,304
S,Tb,0,0,37,27,52,287,267
S,Dy,0,0,33,24,46,251,232
S,Ho,0,0,29,21,41,220,204
S,Er,0,0,26,19,37,194,179
S,Tm,0,0,24,17,34,173,159
S,Yb,0,0,21,15,30,152,140
S,Lu,0,0,19,13,27,135,125
S,Hf,0,0,17,12,24,120,110
S,Ta,0,0,15,10,22,107,98
S,W,0,0,14,9,20,95,87
S,Re,0,0,13,8,18,85,77
S,Os,0,0,11,7,16,75,68
S,Ir,0,0,10,7,15,67,61
S,Pt,0,0,9,6,14,60,54
S,Au,0,0,9,5,13,54,49
S,Hg,0,0,8,5,11,48,43
S,Tl,0,0,7,4,10,43,38
S,Pb,0,0,6,4,10,39,34
S,Bi,0,0,6,3,9,35,318
S,Po,0,0,5,3,8,324,292
S,At,0,0,5,3,8,300,270
S,Rn,0,0,4,2,7,263,235
S,Fr,0,0,4,2,6,243,217
S,Ra,0,0,4,2,6,222,198
S,Ac,0,0,3,2,5,205,182
S,Th,0,0,3,2,5,187,165
S,Pa,0,0,3,1,5,174,153
S,U,0,0,3,1,4,157,138
Cl,H,0,0,0,0,0,0,0
Cl,He,0,0,0,0,0,0,0
Cl,Li,81989,0,0,0,0,0,0
Cl,Be,62823,0,0,0,0,0,0
Cl,B,24741,0,0,0,0,0,0
Cl,C,148821,0,0,0,0,0,0
Cl,N,69769,0,0,0,0,0,0
Cl,O,31287,0,0,0,0,0,0
Cl,F,14171,0,0,0,0,0,0
Cl,Ne,7553,0,0,0,0,0,0
Cl,Na,3915,0,0,0,267140,0,0
Cl,Mg,2276,2052,0,0,19315,0,0
Cl,Al,1304,1162,0,0,28858,0,0
Cl,Si,831,721,0,0,24239,0,0
Cl,P,508,433,0,0,17468,0,0
Cl,S,338,283,10246,10130,11749,0,0
Cl,Cl,215,176,0,0,7599,0,0
Cl,Ar,1369,1133,0,0,55242,0,0
Cl,K,1051,855,42946,42283,48691,0,0
Cl,Ca,776,623,31359,30811,38510,0,0
Cl,Sc,528,418,21348,20824,26926,0,0
Cl,Ti,381,299,14873,14426,20080,0,0
Cl,V,278,216,10493,10129,14379,0,0
Cl,Cr,213,164,7818,7520,10790,0,0
Cl,Mn,159,122,5692,5455,7919,0,0
Cl,Fe,125,95,4362,4168,6099,0,0
Cl,Co,95,72,3247,3093,4550,0,0
Cl,Ni,77,58,2576,2448,3634,0,0
Cl,Cu,57,43,1900,1798,2688,0,0
Cl,Zn,46,34,1483,1399,2101,0,0
Cl,Ga,35,26,1124,1055,1604,0,0
Cl,Ge,28,21,878,820,1253,0,0
Cl,As,22,17,696,648,994,0,0
Cl,Se,18,13,544,504,779,0,0
Cl,Br,15,11,445,411,637,0,0
Cl,Kr,12,9,358,329,509,0,0
Cl,Rb,10,7,293,268,415,0,0
Cl,Sr,8,6,241,220,341,0,0
Cl,Y,7,5,202,183,285,0,0
Cl,Zr,6,4,165,149,237,0,0
Cl,Nb,5,3,139,124,199,0,0
Cl,Mo,4,3,115,102,164,0,0
Cl,Tc,3,2,96,85,136,0,0
Cl,Ru,3,2,81,71,115,0,0
Cl,Rh,2,2,69,590,97,0,0
Cl,Pd,2,1,569,500,82,0,0
Cl,Ag,2,1,496,433,70,0,0
Cl,Cd,1,1,421,365,58,0,0
Cl,In,1,1,365,314,498,0,0
Cl,Sn,1,1,314,267,429,0,0
Cl,Sb,1,1,272,230,372,0,0
Cl,Te,1,0,231,193,317,0,0
Cl,I,1,0,207,172,284,0,0
Cl,Xe,1,0,179,147,247,0,0
Cl,Cs,0,0,158,129,218,0,0
Cl,Ba,0,0,136,111,189,0,0
Cl,La,0,0,121,97,167,0,0
Cl,Ce,0,0,108,86,149,982,933
Cl,Pr,0,0,96,76,134,858,812
Cl,Nd,0,0,85,66,118,737,696
Cl,Pm,0,0,75,58,104,641,602
Cl,Sm,0,0,66,50,92,551,518
Cl,Eu,0,0,59,45,83,0,0
Cl,Gd,0,0,52,39,72,408,380
Cl,Tb,0,0,46,34,65,359,335
Cl,Dy,0,0,41,30,58,315,292
Cl,Ho,0,0,37,27,52,277,256
Cl,Er,0,0,33,24,47,245,225
Cl,Tm,0,0,30,21,42,218,200
Cl,Yb,0,0,27,19,38,191,176
Cl,Lu,0,0,24,17,34,171,158
Cl,Hf,0,0,22,15,31,152,139
Cl,Ta,0,0,19,13,28,135,124
Cl,W,0,0,18,12,25,121,111
Cl,Re,0,0,16,11,23,108,99
Cl,Os,0,0,14,9,21,96,88
Cl,Ir,0,0,13,8,19,86,77
Cl,Pt,0,0,12,8,17,77,69
Cl,Au,0,0,11,7,16,69,62
Cl,Hg,0,0,10,6,14,62,56
Cl,Tl,0,0,9,5,13,56,50
Cl,Pb,0,0,8,5,12,50,45
Cl,Bi,0,0,7,4,11,45,41
Cl,Po,0,0,7,4,10,41,37
Cl,At,0,0,6,4,10,38,34
Cl,Rn,0,0,6,3,9,33,29
Cl,Fr,0,0,5,3,8,30,264
Cl,Ra,0,0,5,3,7,271,241
Cl,Ac,0,0,4,2,7,250,222
Cl,Th,0,0,4,2,6,228,202
Cl,Pa,0,0,4,2,6,213,188
Cl,U,0,0,3,2,5,193,170
Ar,H,0,0,0,0,0,0,0
Ar,He,0,0,0,0,0,0,0
Ar,Li,80215,0,0,0,0,0,0
Ar,Be,81017,0,0,0,0,0,0
Ar,B,32535,0,0,0,0,0,0
Ar,C,186621,0,0,0,0,0,0
Ar,N,84471,0,0,0,0,0,0
Ar,O,40283,0,0,0,0,0,0
Ar,F,18791,0,0,0,0,0,0
Ar,Ne,10130,0,0,0,0,0,0
Ar,Na,5237,0,0,0,691984,0,0
Ar,Mg,3021,2717,0,0,22162,0,0
Ar,Al,1714,1527,0,0,31535,0,0
Ar,Si,1093,948,0,0,29761,0,0
Ar,P,674,578,0,0,22814,0,0
Ar,S,452,378,13159,13038,14858,0,0
Ar,Cl,288,237,0,0,9994,0,0
Ar,Ar,183,147,0,0,6038,0,0
Ar,K,1313,1074,51661,50418,67637,0,0
Ar,Ca,975,786,41205,40170,46175,0,0
Ar,Sc,667,531,25838,25182,34742,0,0
Ar,Ti,483,381,18178,17704,24305,0,0
Ar,V,354,276,13368,12977,17510,0,0
Ar,Cr,272,211,10223,9850,13643,0,0
Ar,Mn,204,157,7543,7231,10332,0,0
Ar,Fe,160,122,5836,5589,8049,0,0
Ar,Co,122,92,4377,4168,6034,0,0
Ar,Ni,99,74,3454,3281,4885,0,0
Ar,Cu,74,56,2546,2409,3614,0,0
Ar,Zn,59,44,1984,1871,2816,0,0
Ar,Ga,46,34,1499,1405,2149,0,0
Ar,Ge,36,27,1167,1090,1677,0,0
Ar,As,29,22,923,857,1324,0,0
Ar,Se,23,17,718,664,1035,0,0
Ar,Br,19,14,585,541,845,0,0
Ar,Kr,15,11,470,433,672,0,0
Ar,Rb,13,9,385,352,546,0,0
Ar,Sr,11,8,317,289,449,0,0
Ar,Y,9,6,265,240,375,0,0
Ar,Zr,7,5,220,198,311,0,0
Ar,Nb,6,4,185,166,261,0,0
Ar,Mo,5,4,154,137,217,0,0
Ar,Tc,4,3,128,113,181,0,0
Ar,Ru,4,3,108,95,153,0,0
Ar,Rh,3,2,92,80,130,0,0
Ar,Pd,3,2,77,67,109,0,0
Ar,Ag,2,2,66,57,94,0,0
Ar,Cd,2,1,55,456,78,0,0
Ar,In,2,1,456,393,67,0,0
Ar,Sn,1,1,393,336,57,0,0
Ar,Sb,1,1,341,289,48,0,0
Ar,Te,1,0,290,244,396,0,0
Ar,I,1,0,261,218,357,0,0
Ar,Xe,1,0,226,187,310,0,0
Ar,Cs,0,0,199,164,274,0,0
Ar,Ba,0,0,173,141,238,0,0
Ar,La,0,0,154,124,212,0,0
Ar,Ce,0,0,137,109,189,1316,1250
Ar,Pr,0,0,123,97,170,1150,1087
Ar,Nd,0,0,108,84,150,987,931
Ar,Pm,0,0,95,74,133,857,806
Ar,Sm,0,0,84,65,117,736,691
Ar,Eu,0,0,76,57,105,0,0
Ar,Gd,0,0,66,50,92,542,505
Ar,Tb,0,0,60,44,83,477,444
Ar,Dy,0,0,53,39,74,418,386
Ar,Ho,0,0,47,35,67,366,338
Ar,Er,0,0,43,31,60,322,296
Ar,Tm,0,0,38,27,54,286,263
Ar,Yb,0,0,34,24,49,252,232
Ar,Lu,0,0,31,22,44,225,207
Ar,Hf,0,0,28,19,40,199,183
Ar,Ta,0,0,25,17,36,178,163
Ar,W,0,0,23,15,33,159,145
Ar,Re,0,0,21,14,30,142,130
Ar,Os,0,0,19,12,27,126,115
Ar,Ir,0,0,17,11,25,114,103
Ar,Pt,0,0,15,10,22,102,92
Ar,Au,0,0,14,9,21,92,83
Ar,Hg,0,0,13,8,19,83,75
Ar,Tl,0,0,12,7,17,74,67
Ar,Pb,0,0,11,6,16,67,60
Ar,Bi,0,0,10,6,14,61,54
Ar,Po,0,0,9,5,13,55,49
Ar,At,0,0,8,5,12,51,45
Ar,Rn,0,0,7,4,11,44,39
Ar,Fr,0,0,7,4,10,40,36
Ar,Ra,0,0,6,3,9,37,32
Ar,Ac,0,0,6,3,9,34,29
Ar,Th,0,0,5,3,8,30,26
Ar,Pa,0,0,5,2,8,28,235
Ar,U,0,0,4,2,7,25,212
K,H,0,0,0,0,0,0,0
K,He,0,0,0,0,0,0,0
K,Li,68769,0,0,0,0,0,0
K,Be,90897,0,0,0,0,0,0
K,B,41127,0,0,0,0,0,0
K,C,18621,0,0,0,0,0,0
K,N,98219,0,0,0,0,0,0
K,O,47299,0,0,0,0,0,0
K,F,22026,0,0,0,0,0,0
K,Ne,11628,0,0,0,0,0,0
K,Na,6402,0,0,0,946860,0,0
K,Mg,3782,3414,0,0,50395,0,0
K,Al,2183,1945,0,0,28219,0,0
K,Si,1388,1200,0,0,33531,0,0
K,P,847,725,0,0,25663,0,0
K,S,566,473,16553,16391,18522,0,0
K,Cl,360,297,0,0,12619,0,0
K,Ar,230,188,0,0,8380,0,0
K,K,173,140,5350,5266,6416,0,0
K,Ca,1205,962,41873,41274,51613,0,0
K,Sc,814,644,30225,29660,36201,0,0
K,Ti,587,461,22096,21492,28415,0,0
K,V,429,334,15801,15284,21274,0,0
K,Cr,330,256,11907,11472,16207,0,0
K,Mn,247,191,8774,8427,12031,0,0
K,Fe,195,149,6796,6482,9362,0,0
K,Co,149,113,5021,4778,7074,0,0
K,Ni,121,91,3965,3777,5636,0,0
K,Cu,91,68,3022,2889,4146,0,0
K,Zn,72,54,2420,2286,3267,0,0
K,Ga,56,42,1845,1736,2587,0,0
K,Ge,45,34,1453,1361,2049,0,0
K,As,37,27,1158,1078,1635,0,0
K,Se,29,21,908,842,1291,0,0
K,Br,24,18,745,689,1060,0,0
K,Kr,19,14,599,551,849,0,0
K,Rb,16,12,490,447,695,0,0
K,Sr,13,10,402,365,572,0,0
K,Y,11,8,335,302,477,0,0
K,Zr,9,7,277,249,395,0,0
K,Nb,8,6,232,207,330,0,0
K,Mo,7,5,192,171,273,0,0
K,Tc,6,4,160,142,227,0,0
K,Ru,5,3,135,119,192,0,0
K,Rh,4,3,115,100,163,0,0
K,Pd,3,2,97,84,136,0,0
K,Ag,3,2,83,72,117,0,0
K,Cd,2,2,70,60,98,0,0
K,In,2,1,60,51,84,0,0
K,Sn,2,1,51,416,72,0,0
K,Sb,2,1,44,356,62,0,0
K,Te,1,0,358,299,52,0,0
K,I,1,0,320,265,47,0,0
K,Xe,1,0,276,227,384,0,0
K,Cs,0,0,243,198,337,0,0
K,Ba,0,0,210,170,292,0,0
K,La,0,0,186,150,258,0,0
K,Ce,0,0,166,132,230,1527,1463
K,Pr,0,0,148,117,206,1364,1304
K,Nd,0,0,131,102,181,1199,1134
K,Pm,0,0,116,90,161,1047,986
K,Sm,0,0,102,79,142,903,851
K,Eu,0,0,92,70,127,0,0
K,Gd,0,0,80,61,112,675,631
K,Tb,0,0,72,54,101,597,556
K,Dy,0,0,64,48,90,524,486
K,Ho,0,0,58,42,81,462,428
K,Er,0,0,52,38,72,408,377
K,Tm,0,0,47,34,66,364,335
K,Yb,0,0,42,29,59,321,295
K,Lu,0,0,38,26,54,287,264
K,Hf,0,0,34,23,49,254,233
K,Ta,0,0,31,21,44,226,207
K,W,0,0,28,19,40,201,184
K,Re,0,0,25,17,37,179,164
K,Os,0,0,23,15,33,159,145
K,Ir,0,0,21,14,30,143,130
K,Pt,0,0,19,12,27,128,116
K,Au,0,0,17,11,25,116,104
K,Hg,0,0,16,10,23,104,93
K,Tl,0,0,14,9,21,93,83
K,Pb,0,0,13,8,19,84,75
K,Bi,0,0,12,7,18,76,68
K,Po,0,0,11,7,16,69,62
K,At,0,0,10,6,16,63,56
K,Rn,0,0,9,5,14,55,49
K,Fr,0,0,8,5,13,51,45
K,Ra,0,0,8,4,12,46,41
K,Ac,0,0,7,4,11,42,37
K,Th,0,0,7,3,10,38,33
K,Pa,0,0,6,3,10,35,31
K,U,0,0,6,3,9,32,28
Ca,H,0,0,0,0,0,0,0
Ca,He,0,0,0,0,0,0,0
Ca,Li,222355,0,0,0,0,0,0
Ca,Be,99985,0,0,0,0,0,0
Ca,B,53334,0,0,0,0,0,0
Ca,C,23128,0,0,0,0,0,0
Ca,N,101903,0,0,0,0,0,0
Ca,O,55164,0,0,0,0,0,0
Ca,F,26135,0,0,0,0,0,0
Ca,Ne,14350,0,0,0,0,0,0
Ca,Na,7598,0,0,0,645510,0,0
Ca,Mg,4473,4047,0,0,168022,0,0
Ca,Al,2605,2313,0,0,20297,0,0
Ca,Si,1636,1414,0,0,30212,0,0
Ca,P,997,851,0,0,28966,0,0
Ca,S,664,556,21829,21676,23944,0,0
Ca,Cl,424,350,0,0,16389,0,0
Ca,Ar,272,222,0,0,10669,0,0
Ca,K,205,166,6640,6536,8134,0,0
Ca,Ca,150,121,4877,4796,5947,0,0
Ca,Sc,930,745,31346,30893,39502,0,0
Ca,Ti,680,539,25254,24672,29458,0,0
Ca,V,501,393,18380,17805,24175,0,0
Ca,Cr,388,302,14032,13539,18812,0,0
Ca,Mn,292,225,10442,10024,14146,0,0
Ca,Fe,230,176,8146,7807,11112,0,0
Ca,Co,176,134,6132,5850,8394,0,0
Ca,Ni,143,109,4895,4660,6831,0,0
Ca,Cu,108,82,3641,3456,5091,0,0
Ca,Zn,86,65,2872,2713,4006,0,0
Ca,Ga,67,50,2186,2055,3085,0,0
Ca,Ge,53,40,1718,1608,2432,0,0
Ca,As,43,32,1371,1279,1936,0,0
Ca,Se,34,25,1079,1003,1525,0,0
Ca,Br,29,21,889,821,1256,0,0
Ca,Kr,23,17,711,652,1010,0,0
Ca,Rb,19,14,578,528,829,0,0
Ca,Sr,16,12,474,430,679,0,0
Ca,Y,13,10,394,356,563,0,0
Ca,Zr,11,8,326,292,465,0,0
Ca,Nb,9,7,272,243,388,0,0
Ca,Mo,8,6,226,201,321,0,0
Ca,Tc,7,5,188,166,267,0,0
Ca,Ru,6,4,159,140,225,0,0
Ca,Rh,5,3,135,118,191,0,0
Ca,Pd,4,3,114,99,160,0,0
Ca,Ag,3,2,98,85,138,0,0
Ca,Cd,3,2,83,71,116,0,0
Ca,In,3,2,71,61,99,0,0
Ca,Sn,2,1,61,52,85,0,0
Ca,Sb,2,1,53,44,73,0,0
Ca,Te,2,0,45,38,62,0,0
Ca,I,1,0,40,304,55,0,0
Ca,Xe,1,0,315,262,48,0,0
Ca,Cs,0,0,279,230,42,0,0
Ca,Ba,0,0,243,199,37,0,0
Ca,La,0,0,216,175,295,0,0
Ca,Ce,0,0,193,155,264,1872,1782
Ca,Pr,0,0,174,138,239,1644,1560
Ca,Nd,0,0,153,121,211,1422,1345
Ca,Pm,0,0,136,106,187,1242,1169
Ca,Sm,0,0,120,93,166,1071,1008
Ca,Eu,0,0,108,83,149,0,0
Ca,Gd,0,0,95,72,132,798,746
Ca,Tb,0,0,85,64,119,705,659
Ca,Dy,0,0,76,56,106,621,577
Ca,Ho,0,0,68,50,95,548,509
Ca,Er,0,0,61,45,86,486,449
Ca,Tm,0,0,56,40,78,434,400
Ca,Yb,0,0,50,35,70,382,351
Ca,Lu,0,0,45,32,64,340,312
Ca,Hf,0,0,40,28,57,300,275
Ca,Ta,0,0,37,25,52,266,244
Ca,W,0,0,33,22,47,237,217
Ca,Re,0,0,30,20,43,211,193
Ca,Os,0,0,27,18,39,188,171
Ca,Ir,0,0,25,16,36,168,153
Ca,Pt,0,0,23,14,33,151,136
Ca,Au,0,0,21,13,30,136,123
Ca,Hg,0,0,19,12,27,122,110
Ca,Tl,0,0,17,10,25,109,98
Ca,Pb,0,0,16,9,23,98,88
Ca,Bi,0,0,14,8,21,89,80
Ca,Po,0,0,13,8,20,81,73
Ca,At,0,0,12,7,18,75,66
Ca,Rn,0,0,11,6,16,65,58
Ca,Fr,0,0,10,6,15,60,53
Ca,Ra,0,0,9,5,14,54,48
Ca,Ac,0,0,8,5,13,50,44
Ca,Th,0,0,8,4,12,45,40
Ca,Pa,0,0,7,4,11,42,37
Ca,U,0,0,7,3,10,38,33
Sc,H,0,0,0,0,0,0,0
Sc,He,0,0,0,0,0,0,0
Sc,Li,525682,0,0,0,0,0,0
Sc,Be,123377,0,0,0,0,0,0
Sc,B,58944,0,0,0,0,0,0
Sc,C,27824,0,0,0,0,0,0
Sc,N,12788,0,0,0,0,0,0
Sc,O,66358,0,0,0,0,0,0
Sc,F,31518,0,0,0,0,0,0
Sc,Ne,17421,0,0,0,0,0,0
Sc,Na,9230,0,0,0,38209,0,0
Sc,Mg,5468,4948,0,0,307936,0,0
Sc,Al,3189,2844,0,0,50484,0,0
Sc,Si,2038,1771,0,0,45548,0,0
Sc,P,1260,1082,0,0,34813,0,0
Sc,S,850,714,23309,23098,26080,0,0
Sc,Cl,546,452,0,0,18081,0,0
Sc,Ar,351,286,0,0,12238,0,0
Sc,K,263,211,7982,7854,9520,0,0
Sc,Ca,191,151,5760,5655,7133,0,0
